id,name,team,position,bye_week,fantasy_points,injury_status,drafted_by,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
4431459,Tyler Warren,IND,TE,11,0.0,ACTIVE,Striking Shibas,False,170.0,70.64824120603015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16800,Davante Adams,LAR,WR,8,0.0,QUESTIONABLE,Saquon Deez,False,170.0,66.30672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361370,Chris Olave,NO,WR,11,0.0,ACTIVE,Fishoutawater,False,170.0,92.72058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427366,Breece Hall,NYJ,RB,9,0.0,QUESTIONABLE,The Injury Report,False,170.0,72.68101265822784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612826,Ladd McConkey,LAC,WR,12,0.0,ACTIVE,Striking Shibas,False,170.0,23.04621848739496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429615,Zay Flowers,BAL,WR,7,0.0,ACTIVE,Pidgin,False,170.0,72.13025210084034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426388,Jameson Williams,DET,WR,8,0.0,ACTIVE,Sea Sharp,False,170.0,76.08193277310924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432710,TreVeyon Henderson,NE,RB,14,0.0,ACTIVE,Saint Nix,False,170.0,70.926582278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4241478,DeVonta Smith,PHI,WR,9,0.0,ACTIVE,Chase-ing points,False,170.0,50.29201680672269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038815,Rico Dowdle,CAR,RB,14,0.0,QUESTIONABLE,The Injury Report,False,170.0,77.19240506329113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16034,Texans D/ST,HOU,DST,6,0.0,ACTIVE,Sea Sharp,False,170.0,97.99324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4259545,D'Andre Swift,CHI,RB,5,0.0,ACTIVE,Saint Nix,False,170.0,71.42784810126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372016,Jaylen Waddle,MIA,WR,12,0.0,ACTIVE,Sea Sharp,False,170.0,70.88235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15847,Travis Kelce,KC,TE,10,0.0,ACTIVE,The Injury Report,False,170.0,72.63819095477388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4239996,Travis Etienne Jr.,JAX,RB,8,0.0,ACTIVE,The Eskimo Brothers,False,170.0,88.22025316455696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128429,Courtland Sutton,DEN,WR,12,0.0,ACTIVE,The Eskimo Brothers,False,170.0,78.36974789915966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577417,Dak Prescott,DAL,QB,10,0.0,ACTIVE,Annihilators,False,170.0,79.8984771573604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040151,George Kittle,SF,TE,14,0.0,QUESTIONABLE,The Eskimo Brothers,False,170.0,71.14572864321607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12483,Matthew Stafford,LAR,QB,8,0.0,ACTIVE,Saint Nix,False,170.0,84.42131979695431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916387,Lamar Jackson,BAL,QB,7,0.0,QUESTIONABLE,Saquon Deez,False,170.0,44.72081218274111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685472,Tetairoa McMillan,CAR,WR,14,0.0,ACTIVE,Striking Shibas,False,170.0,63.39495798319327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685382,Omarion Hampton,LAC,RB,12,0.0,ACTIVE,Sea Sharp,False,170.0,47.36708860759494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689936,Jake Bates,DET,K,8,0.0,ACTIVE,Chase-ing points,False,170.0,54.705882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569987,Jaylen Warren,PIT,RB,5,0.0,ACTIVE,Annihilators,False,170.0,59.14683544303798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567048,Kenneth Walker III,SEA,RB,8,0.0,ACTIVE,Pidgin,False,170.0,44.10886075949367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567750,Emeka Egbuka,TB,WR,9,0.0,ACTIVE,Saquon Deez,False,170.0,32.19747899159664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915511,Joe Burrow,CIN,QB,10,0.0,ACTIVE,Chase-ing points,False,170.0,57.786802030456855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242355,Jake Ferguson,DAL,TE,10,0.0,QUESTIONABLE,Fishoutawater,False,170.0,53.236180904522605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360248,Kyle Pitts Sr.,ATL,TE,5,0.0,ACTIVE,Pidgin,False,170.0,88.06030150753769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121023,Dallas Goedert,PHI,TE,9,0.0,ACTIVE,Annihilators,False,170.0,64.18090452261306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976212,Stefon Diggs,NE,WR,14,0.0,ACTIVE,Striking Shibas,False,170.0,81.07352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035687,Michael Pittman Jr.,IND,WR,11,0.0,ACTIVE,The Injury Report,False,170.0,43.636554621848745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16026,Seahawks D/ST,SEA,DST,8,0.0,ACTIVE,The Eskimo Brothers,False,170.0,16.385135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362081,Cameron Dicker,LAC,K,12,0.0,ACTIVE,The Injury Report,False,170.0,17.176470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432708,Marvin Harrison Jr.,ARI,WR,8,0.0,OUT,The Eskimo Brothers,False,170.0,22.630252100840337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568490,RJ Harvey,DEN,RB,12,0.0,ACTIVE,The Injury Report,False,170.0,67.66835443037975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038941,Justin Herbert,LAC,QB,12,0.0,ACTIVE,Fishoutawater,False,170.0,88.94416243654823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126486,Deebo Samuel,WSH,WR,12,0.0,ACTIVE,Chase-ing points,False,170.0,54.035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426338,Bo Nix,DEN,QB,12,0.0,ACTIVE,Saint Nix,False,170.0,65.8274111675127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035538,David Montgomery,DET,RB,8,0.0,ACTIVE,Chase-ing points,False,170.0,29.070886075949367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428331,Rashee Rice,KC,WR,10,0.0,INJURY_RESERVE,,False,170.0,93.34453781512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121422,Terry McLaurin,WSH,WR,12,0.0,ACTIVE,The Injury Report,False,170.0,59.44327731092437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569587,Wan'Dale Robinson,NYG,WR,14,0.0,QUESTIONABLE,The Injury Report,False,170.0,87.10504201680672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432773,Brian Thomas Jr.,JAX,WR,8,0.0,ACTIVE,Annihilators,False,170.0,54.86764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16737,Mike Evans,TB,WR,9,0.0,ACTIVE,Annihilators,False,170.0,64.22689075630251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16017,Patriots D/ST,NE,DST,14,0.0,ACTIVE,The Injury Report,False,170.0,67.22297297297298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052587,Baker Mayfield,TB,QB,9,0.0,QUESTIONABLE,,False,170.0,44.72081218274111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3886598,Jauan Jennings,SF,WR,14,0.0,ACTIVE,Saquon Deez,False,170.0,54.45168067226891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042519,Aaron Jones Sr.,MIN,RB,6,0.0,ACTIVE,,False,170.0,55.63797468354431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4431299,Rome Odunze,CHI,WR,5,0.0,QUESTIONABLE,The Eskimo Brothers,False,170.0,35.109243697478995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915416,DJ Moore,CHI,WR,5,0.0,ACTIVE,Saquon Deez,False,170.0,36.35714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916433,Jakobi Meyers,JAX,WR,8,0.0,ACTIVE,Saint Nix,False,170.0,76.49789915966386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4431611,Caleb Williams,CHI,QB,5,0.0,ACTIVE,The Injury Report,False,170.0,72.36040609137056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360761,Michael Wilson,ARI,WR,8,0.0,ACTIVE,Sea Sharp,False,170.0,75.66596638655462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17372,Chris Boswell,PIT,K,5,0.0,ACTIVE,,False,170.0,51.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046779,Jared Goff,DET,QB,8,0.0,ACTIVE,Fishoutawater,False,170.0,63.81725888324873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4047650,DK Metcalf,PIT,WR,5,0.0,SUSPENSION,Saquon Deez,False,170.0,87.31302521008404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361741,Brock Purdy,SF,QB,14,0.0,ACTIVE,Chase-ing points,False,170.0,59.29441624365482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360516,Tyrone Tracy Jr.,NYG,RB,14,0.0,ACTIVE,The Eskimo Brothers,False,170.0,64.6607594936709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432665,Brock Bowers,LV,TE,8,0.0,INJURY_RESERVE,Saint Nix,False,170.0,91.04522613065328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046439,Hunter Henry,NE,TE,14,0.0,ACTIVE,Saquon Deez,False,170.0,81.5929648241206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371733,Kenneth Gainwell,PIT,RB,5,0.0,ACTIVE,Annihilators,False,170.0,62.90632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083076,Harold Fannin Jr.,CLE,TE,9,0.0,QUESTIONABLE,Annihilators,False,170.0,92.04020100502512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116365,Mark Andrews,BAL,TE,7,0.0,ACTIVE,Pidgin,False,170.0,29.85427135678392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054850,Alvin Kamara,NO,RB,11,0.0,QUESTIONABLE,Saquon Deez,False,170.0,61.151898734177216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689114,Jaxson Dart,NYG,QB,14,0.0,ACTIVE,The Eskimo Brothers,False,170.0,88.94416243654823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4683062,Xavier Worthy,KC,WR,10,0.0,QUESTIONABLE,,False,170.0,24.502100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916148,Tony Pollard,TEN,RB,10,0.0,ACTIVE,Chase-ing points,False,170.0,32.57974683544303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15818,Keenan Allen,LAC,WR,12,0.0,ACTIVE,Annihilators,False,170.0,4.3277310924369745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473037,Jason Myers,SEA,K,8,0.0,ACTIVE,Fishoutawater,False,170.0,64.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569173,Rhamondre Stevenson,NE,RB,14,0.0,ACTIVE,Saint Nix,False,170.0,50.12405063291139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429205,Jordan Addison,MIN,WR,6,0.0,ACTIVE,Chase-ing points,False,170.0,31.573529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373678,Khalil Shakir,BUF,WR,7,0.0,ACTIVE,The Injury Report,False,170.0,40.72478991596639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429059,Woody Marks,HOU,RB,6,0.0,ACTIVE,Annihilators,False,170.0,48.11898734177215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16008,Lions D/ST,DET,DST,8,0.0,ACTIVE,Striking Shibas,False,170.0,61.2027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685702,Quinshon Judkins,CLE,RB,9,0.0,INJURY_RESERVE,The Eskimo Brothers,False,170.0,80.7012658227848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150744,Chase McLaughlin,TB,K,9,0.0,ACTIVE,,False,170.0,28.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16023,Steelers D/ST,PIT,DST,5,0.0,ACTIVE,Saint Nix,False,170.0,36.4527027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4036378,Jordan Love,GB,QB,5,0.0,QUESTIONABLE,Chase-ing points,False,170.0,23.111675126903553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569618,Garrett Wilson,NYJ,WR,9,0.0,INJURY_RESERVE,Annihilators,False,170.0,71.92226890756302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16021,Eagles D/ST,PHI,DST,9,0.0,ACTIVE,Pidgin,False,170.0,82.60810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
